"model","aic","deviance","year_df","has_holiday","spline_fun","df","data_split"
"ns_1_6_6_hum_temp_pm10_o3_no2_so2_co_without_holiday",867.146531105331,121.3417160498,1,FALSE,"ns",6,"mean"
"ns_1_7_7_hum_temp_pm10_o3_no2_so2_co_without_holiday",867.146531105331,121.3417160498,1,FALSE,"ns",7,"mean"
"ns_1_7_7_hum_temp_pm10_o3_no2_so2_co_without_holiday",867.146531105331,121.3417160498,1,FALSE,"ns",7,"mean"
"bs_1_2_2_hum_temp_pm10_o3_no2_so2_co_without_holiday",867.146531105331,121.3417160498,1,FALSE,"bs",2,"mean"
"bs_1_2_2_hum_temp_pm10_o3_no2_so2_co_without_holiday",867.146531105331,121.3417160498,1,FALSE,"bs",2,"mean"
"bs_1_3_3_hum_temp_pm10_o3_no2_so2_co_without_holiday",867.146531105331,121.3417160498,1,FALSE,"bs",3,"mean"
"bs_1_3_3_hum_temp_pm10_o3_no2_so2_co_without_holiday",867.146531105331,121.3417160498,1,FALSE,"bs",3,"mean"
"bs_1_4_4_hum_temp_pm10_o3_no2_so2_co_without_holiday",867.146531105331,121.3417160498,1,FALSE,"bs",4,"mean"
"bs_1_4_4_hum_temp_pm10_o3_no2_so2_co_without_holiday",867.146531105331,121.3417160498,1,FALSE,"bs",4,"mean"
"bs_1_5_5_hum_temp_pm10_o3_no2_so2_co_without_holiday",867.146531105331,121.3417160498,1,FALSE,"bs",5,"mean"
"bs_1_5_5_hum_temp_pm10_o3_no2_so2_co_without_holiday",867.146531105331,121.3417160498,1,FALSE,"bs",5,"mean"
"bs_1_6_6_hum_temp_pm10_o3_no2_so2_co_without_holiday",867.146531105331,121.3417160498,1,FALSE,"bs",6,"mean"
"bs_1_6_6_hum_temp_pm10_o3_no2_so2_co_without_holiday",867.146531105331,121.3417160498,1,FALSE,"bs",6,"mean"
"bs_1_7_7_hum_temp_pm10_o3_no2_so2_co_without_holiday",867.146531105331,121.3417160498,1,FALSE,"bs",7,"mean"
"bs_1_7_7_hum_temp_pm10_o3_no2_so2_co_without_holiday",867.146531105331,121.3417160498,1,FALSE,"bs",7,"mean"
"ns_4_2_2_hum_temp_pm10_o3_no2_without_holiday",867.150693378364,119.345878322833,4,FALSE,"ns",2,"max"
"ns_4_2_2_hum_temp_pm10_o3_no2_without_holiday",867.150693378364,119.345878322833,4,FALSE,"ns",2,"max"
"ns_4_3_3_hum_temp_pm10_o3_no2_without_holiday",867.150693378364,119.345878322833,4,FALSE,"ns",3,"max"
"ns_4_3_3_hum_temp_pm10_o3_no2_without_holiday",867.150693378364,119.345878322833,4,FALSE,"ns",3,"max"
"ns_4_4_4_hum_temp_pm10_o3_no2_without_holiday",867.150693378364,119.345878322833,4,FALSE,"ns",4,"max"
"ns_4_4_4_hum_temp_pm10_o3_no2_without_holiday",867.150693378364,119.345878322833,4,FALSE,"ns",4,"max"
"ns_4_5_5_hum_temp_pm10_o3_no2_without_holiday",867.150693378364,119.345878322833,4,FALSE,"ns",5,"max"
"ns_4_5_5_hum_temp_pm10_o3_no2_without_holiday",867.150693378364,119.345878322833,4,FALSE,"ns",5,"max"
"ns_4_6_6_hum_temp_pm10_o3_no2_without_holiday",867.150693378364,119.345878322833,4,FALSE,"ns",6,"max"
"ns_4_6_6_hum_temp_pm10_o3_no2_without_holiday",867.150693378364,119.345878322833,4,FALSE,"ns",6,"max"
"ns_4_7_7_hum_temp_pm10_o3_no2_without_holiday",867.150693378364,119.345878322833,4,FALSE,"ns",7,"max"
"ns_4_7_7_hum_temp_pm10_o3_no2_without_holiday",867.150693378364,119.345878322833,4,FALSE,"ns",7,"max"
"bs_4_2_2_hum_temp_pm10_o3_no2_without_holiday",867.150693378364,119.345878322833,4,FALSE,"bs",2,"max"
"bs_4_2_2_hum_temp_pm10_o3_no2_without_holiday",867.150693378364,119.345878322833,4,FALSE,"bs",2,"max"
"bs_4_3_3_hum_temp_pm10_o3_no2_without_holiday",867.150693378364,119.345878322833,4,FALSE,"bs",3,"max"
"bs_4_3_3_hum_temp_pm10_o3_no2_without_holiday",867.150693378364,119.345878322833,4,FALSE,"bs",3,"max"
"bs_4_4_4_hum_temp_pm10_o3_no2_without_holiday",867.150693378364,119.345878322833,4,FALSE,"bs",4,"max"
"bs_4_4_4_hum_temp_pm10_o3_no2_without_holiday",867.150693378364,119.345878322833,4,FALSE,"bs",4,"max"
"bs_4_5_5_hum_temp_pm10_o3_no2_without_holiday",867.150693378364,119.345878322833,4,FALSE,"bs",5,"max"
"bs_4_5_5_hum_temp_pm10_o3_no2_without_holiday",867.150693378364,119.345878322833,4,FALSE,"bs",5,"max"
"bs_4_6_6_hum_temp_pm10_o3_no2_without_holiday",867.150693378364,119.345878322833,4,FALSE,"bs",6,"max"
"bs_4_6_6_hum_temp_pm10_o3_no2_without_holiday",867.150693378364,119.345878322833,4,FALSE,"bs",6,"max"
"bs_4_7_7_hum_temp_pm10_o3_no2_without_holiday",867.150693378364,119.345878322833,4,FALSE,"bs",7,"max"
"bs_4_7_7_hum_temp_pm10_o3_no2_without_holiday",867.150693378364,119.345878322833,4,FALSE,"bs",7,"max"
"ns_1_2_2_hum_temp_pm10_o3_with_holiday",867.228765605916,125.423950550385,1,TRUE,"ns",2,"max"
"ns_1_2_2_hum_temp_pm10_o3_with_holiday",867.228765605916,125.423950550385,1,TRUE,"ns",2,"max"
"ns_1_3_3_hum_temp_pm10_o3_with_holiday",867.228765605916,125.423950550385,1,TRUE,"ns",3,"max"
"ns_1_3_3_hum_temp_pm10_o3_with_holiday",867.228765605916,125.423950550385,1,TRUE,"ns",3,"max"
"ns_1_4_4_hum_temp_pm10_o3_with_holiday",867.228765605916,125.423950550385,1,TRUE,"ns",4,"max"
"ns_1_4_4_hum_temp_pm10_o3_with_holiday",867.228765605916,125.423950550385,1,TRUE,"ns",4,"max"
"ns_1_5_5_hum_temp_pm10_o3_with_holiday",867.228765605916,125.423950550385,1,TRUE,"ns",5,"max"
"ns_1_5_5_hum_temp_pm10_o3_with_holiday",867.228765605916,125.423950550385,1,TRUE,"ns",5,"max"
"ns_1_6_6_hum_temp_pm10_o3_with_holiday",867.228765605916,125.423950550385,1,TRUE,"ns",6,"max"
"ns_1_6_6_hum_temp_pm10_o3_with_holiday",867.228765605916,125.423950550385,1,TRUE,"ns",6,"max"
"ns_1_7_7_hum_temp_pm10_o3_with_holiday",867.228765605916,125.423950550385,1,TRUE,"ns",7,"max"
"ns_1_7_7_hum_temp_pm10_o3_with_holiday",867.228765605916,125.423950550385,1,TRUE,"ns",7,"max"
"bs_1_2_2_hum_temp_pm10_o3_with_holiday",867.228765605916,125.423950550385,1,TRUE,"bs",2,"max"
"bs_1_2_2_hum_temp_pm10_o3_with_holiday",867.228765605916,125.423950550385,1,TRUE,"bs",2,"max"
"bs_1_3_3_hum_temp_pm10_o3_with_holiday",867.228765605916,125.423950550385,1,TRUE,"bs",3,"max"
"bs_1_3_3_hum_temp_pm10_o3_with_holiday",867.228765605916,125.423950550385,1,TRUE,"bs",3,"max"
"bs_1_4_4_hum_temp_pm10_o3_with_holiday",867.228765605916,125.423950550385,1,TRUE,"bs",4,"max"
"bs_1_4_4_hum_temp_pm10_o3_with_holiday",867.228765605916,125.423950550385,1,TRUE,"bs",4,"max"
"bs_1_5_5_hum_temp_pm10_o3_with_holiday",867.228765605916,125.423950550385,1,TRUE,"bs",5,"max"
"bs_1_5_5_hum_temp_pm10_o3_with_holiday",867.228765605916,125.423950550385,1,TRUE,"bs",5,"max"
"bs_1_6_6_hum_temp_pm10_o3_with_holiday",867.228765605916,125.423950550385,1,TRUE,"bs",6,"max"
"bs_1_6_6_hum_temp_pm10_o3_with_holiday",867.228765605916,125.423950550385,1,TRUE,"bs",6,"max"
"bs_1_7_7_hum_temp_pm10_o3_with_holiday",867.228765605916,125.423950550385,1,TRUE,"bs",7,"max"
"bs_1_7_7_hum_temp_pm10_o3_with_holiday",867.228765605916,125.423950550385,1,TRUE,"bs",7,"max"
"ns_1_2_2_hum_temp_pm10_with_holiday",867.266987039019,127.462171983489,1,TRUE,"ns",2,"min"
"ns_1_2_2_hum_temp_pm10_with_holiday",867.266987039019,127.462171983489,1,TRUE,"ns",2,"min"
"ns_1_3_3_hum_temp_pm10_with_holiday",867.266987039019,127.462171983489,1,TRUE,"ns",3,"min"
"ns_1_3_3_hum_temp_pm10_with_holiday",867.266987039019,127.462171983489,1,TRUE,"ns",3,"min"
"ns_1_4_4_hum_temp_pm10_with_holiday",867.266987039019,127.462171983489,1,TRUE,"ns",4,"min"
"ns_1_4_4_hum_temp_pm10_with_holiday",867.266987039019,127.462171983489,1,TRUE,"ns",4,"min"
"ns_1_5_5_hum_temp_pm10_with_holiday",867.266987039019,127.462171983489,1,TRUE,"ns",5,"min"
"ns_1_5_5_hum_temp_pm10_with_holiday",867.266987039019,127.462171983489,1,TRUE,"ns",5,"min"
"ns_1_6_6_hum_temp_pm10_with_holiday",867.266987039019,127.462171983489,1,TRUE,"ns",6,"min"
"ns_1_6_6_hum_temp_pm10_with_holiday",867.266987039019,127.462171983489,1,TRUE,"ns",6,"min"
"ns_1_7_7_hum_temp_pm10_with_holiday",867.266987039019,127.462171983489,1,TRUE,"ns",7,"min"
"ns_1_7_7_hum_temp_pm10_with_holiday",867.266987039019,127.462171983489,1,TRUE,"ns",7,"min"
"bs_1_2_2_hum_temp_pm10_with_holiday",867.266987039019,127.462171983489,1,TRUE,"bs",2,"min"
"bs_1_2_2_hum_temp_pm10_with_holiday",867.266987039019,127.462171983489,1,TRUE,"bs",2,"min"
"bs_1_3_3_hum_temp_pm10_with_holiday",867.266987039019,127.462171983489,1,TRUE,"bs",3,"min"
"bs_1_3_3_hum_temp_pm10_with_holiday",867.266987039019,127.462171983489,1,TRUE,"bs",3,"min"
"bs_1_4_4_hum_temp_pm10_with_holiday",867.266987039019,127.462171983489,1,TRUE,"bs",4,"min"
"bs_1_4_4_hum_temp_pm10_with_holiday",867.266987039019,127.462171983489,1,TRUE,"bs",4,"min"
"bs_1_5_5_hum_temp_pm10_with_holiday",867.266987039019,127.462171983489,1,TRUE,"bs",5,"min"
"bs_1_5_5_hum_temp_pm10_with_holiday",867.266987039019,127.462171983489,1,TRUE,"bs",5,"min"
"bs_1_6_6_hum_temp_pm10_with_holiday",867.266987039019,127.462171983489,1,TRUE,"bs",6,"min"
"bs_1_6_6_hum_temp_pm10_with_holiday",867.266987039019,127.462171983489,1,TRUE,"bs",6,"min"
"bs_1_7_7_hum_temp_pm10_with_holiday",867.266987039019,127.462171983489,1,TRUE,"bs",7,"min"
"bs_1_7_7_hum_temp_pm10_with_holiday",867.266987039019,127.462171983489,1,TRUE,"bs",7,"min"
"ns_7_2_2_hum_temp_so2_no2_without_holiday",867.336168983889,115.531353928359,7,FALSE,"ns",2,"max"
"ns_7_2_2_hum_temp_so2_no2_without_holiday",867.336168983889,115.531353928359,7,FALSE,"ns",2,"max"
"ns_7_3_3_hum_temp_so2_no2_without_holiday",867.336168983889,115.531353928359,7,FALSE,"ns",3,"max"
"ns_7_3_3_hum_temp_so2_no2_without_holiday",867.336168983889,115.531353928359,7,FALSE,"ns",3,"max"
"ns_7_4_4_hum_temp_so2_no2_without_holiday",867.336168983889,115.531353928359,7,FALSE,"ns",4,"max"
"ns_7_4_4_hum_temp_so2_no2_without_holiday",867.336168983889,115.531353928359,7,FALSE,"ns",4,"max"
"ns_7_5_5_hum_temp_so2_no2_without_holiday",867.336168983889,115.531353928359,7,FALSE,"ns",5,"max"
"ns_7_5_5_hum_temp_so2_no2_without_holiday",867.336168983889,115.531353928359,7,FALSE,"ns",5,"max"
"ns_7_6_6_hum_temp_so2_no2_without_holiday",867.336168983889,115.531353928359,7,FALSE,"ns",6,"max"
"ns_7_6_6_hum_temp_so2_no2_without_holiday",867.336168983889,115.531353928359,7,FALSE,"ns",6,"max"
"ns_7_7_7_hum_temp_so2_no2_without_holiday",867.336168983889,115.531353928359,7,FALSE,"ns",7,"max"
"ns_7_7_7_hum_temp_so2_no2_without_holiday",867.336168983889,115.531353928359,7,FALSE,"ns",7,"max"
"bs_7_2_2_hum_temp_so2_no2_without_holiday",867.336168983889,115.531353928359,7,FALSE,"bs",2,"max"
"bs_7_2_2_hum_temp_so2_no2_without_holiday",867.336168983889,115.531353928359,7,FALSE,"bs",2,"max"
"bs_7_3_3_hum_temp_so2_no2_without_holiday",867.336168983889,115.531353928359,7,FALSE,"bs",3,"max"
"bs_7_3_3_hum_temp_so2_no2_without_holiday",867.336168983889,115.531353928359,7,FALSE,"bs",3,"max"
"bs_7_4_4_hum_temp_so2_no2_without_holiday",867.336168983889,115.531353928359,7,FALSE,"bs",4,"max"
"bs_7_4_4_hum_temp_so2_no2_without_holiday",867.336168983889,115.531353928359,7,FALSE,"bs",4,"max"
"bs_7_5_5_hum_temp_so2_no2_without_holiday",867.336168983889,115.531353928359,7,FALSE,"bs",5,"max"
"bs_7_5_5_hum_temp_so2_no2_without_holiday",867.336168983889,115.531353928359,7,FALSE,"bs",5,"max"
"bs_7_6_6_hum_temp_so2_no2_without_holiday",867.336168983889,115.531353928359,7,FALSE,"bs",6,"max"
"bs_7_6_6_hum_temp_so2_no2_without_holiday",867.336168983889,115.531353928359,7,FALSE,"bs",6,"max"
"bs_7_7_7_hum_temp_so2_no2_without_holiday",867.336168983889,115.531353928359,7,FALSE,"bs",7,"max"
"bs_7_7_7_hum_temp_so2_no2_without_holiday",867.336168983889,115.531353928359,7,FALSE,"bs",7,"max"
"ns_5_2_2_hum_temp_pm10_o3_no2_so2_without_holiday",867.337975300403,115.533160244872,5,FALSE,"ns",2,"max"
"ns_5_2_2_hum_temp_pm10_o3_no2_so2_without_holiday",867.337975300403,115.533160244872,5,FALSE,"ns",2,"max"
"ns_5_3_3_hum_temp_pm10_o3_no2_so2_without_holiday",867.337975300403,115.533160244872,5,FALSE,"ns",3,"max"
"ns_5_3_3_hum_temp_pm10_o3_no2_so2_without_holiday",867.337975300403,115.533160244872,5,FALSE,"ns",3,"max"
"ns_5_4_4_hum_temp_pm10_o3_no2_so2_without_holiday",867.337975300403,115.533160244872,5,FALSE,"ns",4,"max"
"ns_5_4_4_hum_temp_pm10_o3_no2_so2_without_holiday",867.337975300403,115.533160244872,5,FALSE,"ns",4,"max"
"ns_5_5_5_hum_temp_pm10_o3_no2_so2_without_holiday",867.337975300403,115.533160244872,5,FALSE,"ns",5,"max"
"ns_5_5_5_hum_temp_pm10_o3_no2_so2_without_holiday",867.337975300403,115.533160244872,5,FALSE,"ns",5,"max"
"ns_5_6_6_hum_temp_pm10_o3_no2_so2_without_holiday",867.337975300403,115.533160244872,5,FALSE,"ns",6,"max"
"ns_5_6_6_hum_temp_pm10_o3_no2_so2_without_holiday",867.337975300403,115.533160244872,5,FALSE,"ns",6,"max"
"ns_5_7_7_hum_temp_pm10_o3_no2_so2_without_holiday",867.337975300403,115.533160244872,5,FALSE,"ns",7,"max"
"ns_5_7_7_hum_temp_pm10_o3_no2_so2_without_holiday",867.337975300403,115.533160244872,5,FALSE,"ns",7,"max"
"bs_5_2_2_hum_temp_pm10_o3_no2_so2_without_holiday",867.337975300403,115.533160244872,5,FALSE,"bs",2,"max"
"bs_5_2_2_hum_temp_pm10_o3_no2_so2_without_holiday",867.337975300403,115.533160244872,5,FALSE,"bs",2,"max"
"bs_5_3_3_hum_temp_pm10_o3_no2_so2_without_holiday",867.337975300403,115.533160244872,5,FALSE,"bs",3,"max"
"bs_5_3_3_hum_temp_pm10_o3_no2_so2_without_holiday",867.337975300403,115.533160244872,5,FALSE,"bs",3,"max"
"bs_5_4_4_hum_temp_pm10_o3_no2_so2_without_holiday",867.337975300403,115.533160244872,5,FALSE,"bs",4,"max"
"bs_5_4_4_hum_temp_pm10_o3_no2_so2_without_holiday",867.337975300403,115.533160244872,5,FALSE,"bs",4,"max"
"bs_5_5_5_hum_temp_pm10_o3_no2_so2_without_holiday",867.337975300403,115.533160244872,5,FALSE,"bs",5,"max"
"bs_5_5_5_hum_temp_pm10_o3_no2_so2_without_holiday",867.337975300403,115.533160244872,5,FALSE,"bs",5,"max"
"bs_5_6_6_hum_temp_pm10_o3_no2_so2_without_holiday",867.337975300403,115.533160244872,5,FALSE,"bs",6,"max"
"bs_5_6_6_hum_temp_pm10_o3_no2_so2_without_holiday",867.337975300403,115.533160244872,5,FALSE,"bs",6,"max"
"bs_5_7_7_hum_temp_pm10_o3_no2_so2_without_holiday",867.337975300403,115.533160244872,5,FALSE,"bs",7,"max"
"bs_5_7_7_hum_temp_pm10_o3_no2_so2_without_holiday",867.337975300403,115.533160244872,5,FALSE,"bs",7,"max"
"ns_2_2_2_hum_temp_pm10_o3_no2_without_holiday",867.373924504039,123.569109448509,2,FALSE,"ns",2,"mean"
"ns_2_2_2_hum_temp_pm10_o3_no2_without_holiday",867.373924504039,123.569109448509,2,FALSE,"ns",2,"mean"
"ns_2_3_3_hum_temp_pm10_o3_no2_without_holiday",867.373924504039,123.569109448509,2,FALSE,"ns",3,"mean"
"ns_2_3_3_hum_temp_pm10_o3_no2_without_holiday",867.373924504039,123.569109448509,2,FALSE,"ns",3,"mean"
"ns_2_4_4_hum_temp_pm10_o3_no2_without_holiday",867.373924504039,123.569109448509,2,FALSE,"ns",4,"mean"
"ns_2_4_4_hum_temp_pm10_o3_no2_without_holiday",867.373924504039,123.569109448509,2,FALSE,"ns",4,"mean"
"ns_2_5_5_hum_temp_pm10_o3_no2_without_holiday",867.373924504039,123.569109448509,2,FALSE,"ns",5,"mean"
"ns_2_5_5_hum_temp_pm10_o3_no2_without_holiday",867.373924504039,123.569109448509,2,FALSE,"ns",5,"mean"
"ns_2_6_6_hum_temp_pm10_o3_no2_without_holiday",867.373924504039,123.569109448509,2,FALSE,"ns",6,"mean"
"ns_2_6_6_hum_temp_pm10_o3_no2_without_holiday",867.373924504039,123.569109448509,2,FALSE,"ns",6,"mean"
"ns_2_7_7_hum_temp_pm10_o3_no2_without_holiday",867.373924504039,123.569109448509,2,FALSE,"ns",7,"mean"
"ns_2_7_7_hum_temp_pm10_o3_no2_without_holiday",867.373924504039,123.569109448509,2,FALSE,"ns",7,"mean"
"bs_2_2_2_hum_temp_pm10_o3_no2_without_holiday",867.373924504039,123.569109448509,2,FALSE,"bs",2,"mean"
"bs_2_2_2_hum_temp_pm10_o3_no2_without_holiday",867.373924504039,123.569109448509,2,FALSE,"bs",2,"mean"
"bs_2_3_3_hum_temp_pm10_o3_no2_without_holiday",867.373924504039,123.569109448509,2,FALSE,"bs",3,"mean"
"bs_2_3_3_hum_temp_pm10_o3_no2_without_holiday",867.373924504039,123.569109448509,2,FALSE,"bs",3,"mean"
"bs_2_4_4_hum_temp_pm10_o3_no2_without_holiday",867.373924504039,123.569109448509,2,FALSE,"bs",4,"mean"
"bs_2_4_4_hum_temp_pm10_o3_no2_without_holiday",867.373924504039,123.569109448509,2,FALSE,"bs",4,"mean"
"bs_2_5_5_hum_temp_pm10_o3_no2_without_holiday",867.373924504039,123.569109448509,2,FALSE,"bs",5,"mean"
"bs_2_5_5_hum_temp_pm10_o3_no2_without_holiday",867.373924504039,123.569109448509,2,FALSE,"bs",5,"mean"
"bs_2_6_6_hum_temp_pm10_o3_no2_without_holiday",867.373924504039,123.569109448509,2,FALSE,"bs",6,"mean"
"bs_2_6_6_hum_temp_pm10_o3_no2_without_holiday",867.373924504039,123.569109448509,2,FALSE,"bs",6,"mean"
"bs_2_7_7_hum_temp_pm10_o3_no2_without_holiday",867.373924504039,123.569109448509,2,FALSE,"bs",7,"mean"
"bs_2_7_7_hum_temp_pm10_o3_no2_without_holiday",867.373924504039,123.569109448509,2,FALSE,"bs",7,"mean"
"ns_1_2_2_hum_temp_pm10_o3_no2_so2_co_without_holiday",867.374913138101,121.570098082571,1,FALSE,"ns",2,"mix"
"ns_1_2_2_hum_temp_pm10_o3_no2_so2_co_without_holiday",867.374913138101,121.570098082571,1,FALSE,"ns",2,"mix"
"ns_1_3_3_hum_temp_pm10_o3_no2_so2_co_without_holiday",867.374913138101,121.570098082571,1,FALSE,"ns",3,"mix"
"ns_1_3_3_hum_temp_pm10_o3_no2_so2_co_without_holiday",867.374913138101,121.570098082571,1,FALSE,"ns",3,"mix"
"ns_1_4_4_hum_temp_pm10_o3_no2_so2_co_without_holiday",867.374913138101,121.570098082571,1,FALSE,"ns",4,"mix"
"ns_1_4_4_hum_temp_pm10_o3_no2_so2_co_without_holiday",867.374913138101,121.570098082571,1,FALSE,"ns",4,"mix"
"ns_1_5_5_hum_temp_pm10_o3_no2_so2_co_without_holiday",867.374913138101,121.570098082571,1,FALSE,"ns",5,"mix"
"ns_1_5_5_hum_temp_pm10_o3_no2_so2_co_without_holiday",867.374913138101,121.570098082571,1,FALSE,"ns",5,"mix"
"ns_1_6_6_hum_temp_pm10_o3_no2_so2_co_without_holiday",867.374913138101,121.570098082571,1,FALSE,"ns",6,"mix"
"ns_1_6_6_hum_temp_pm10_o3_no2_so2_co_without_holiday",867.374913138101,121.570098082571,1,FALSE,"ns",6,"mix"
"ns_1_7_7_hum_temp_pm10_o3_no2_so2_co_without_holiday",867.374913138101,121.570098082571,1,FALSE,"ns",7,"mix"
"ns_1_7_7_hum_temp_pm10_o3_no2_so2_co_without_holiday",867.374913138101,121.570098082571,1,FALSE,"ns",7,"mix"
"bs_1_2_2_hum_temp_pm10_o3_no2_so2_co_without_holiday",867.374913138101,121.570098082571,1,FALSE,"bs",2,"mix"
"bs_1_2_2_hum_temp_pm10_o3_no2_so2_co_without_holiday",867.374913138101,121.570098082571,1,FALSE,"bs",2,"mix"
"bs_1_3_3_hum_temp_pm10_o3_no2_so2_co_without_holiday",867.374913138101,121.570098082571,1,FALSE,"bs",3,"mix"
"bs_1_3_3_hum_temp_pm10_o3_no2_so2_co_without_holiday",867.374913138101,121.570098082571,1,FALSE,"bs",3,"mix"
"bs_1_4_4_hum_temp_pm10_o3_no2_so2_co_without_holiday",867.374913138101,121.570098082571,1,FALSE,"bs",4,"mix"
"bs_1_4_4_hum_temp_pm10_o3_no2_so2_co_without_holiday",867.374913138101,121.570098082571,1,FALSE,"bs",4,"mix"
"bs_1_5_5_hum_temp_pm10_o3_no2_so2_co_without_holiday",867.374913138101,121.570098082571,1,FALSE,"bs",5,"mix"
"bs_1_5_5_hum_temp_pm10_o3_no2_so2_co_without_holiday",867.374913138101,121.570098082571,1,FALSE,"bs",5,"mix"
"bs_1_6_6_hum_temp_pm10_o3_no2_so2_co_without_holiday",867.374913138101,121.570098082571,1,FALSE,"bs",6,"mix"
"bs_1_6_6_hum_temp_pm10_o3_no2_so2_co_without_holiday",867.374913138101,121.570098082571,1,FALSE,"bs",6,"mix"
"bs_1_7_7_hum_temp_pm10_o3_no2_so2_co_without_holiday",867.374913138101,121.570098082571,1,FALSE,"bs",7,"mix"
"bs_1_7_7_hum_temp_pm10_o3_no2_so2_co_without_holiday",867.374913138101,121.570098082571,1,FALSE,"bs",7,"mix"
"ns_3_2_2_hum_temp_pm10_no2_without_holiday",867.382045896577,123.577230841046,3,FALSE,"ns",2,"mean"
"ns_3_2_2_hum_temp_pm10_no2_without_holiday",867.382045896577,123.577230841046,3,FALSE,"ns",2,"mean"
"ns_3_3_3_hum_temp_pm10_no2_without_holiday",867.382045896577,123.577230841046,3,FALSE,"ns",3,"mean"
"ns_3_3_3_hum_temp_pm10_no2_without_holiday",867.382045896577,123.577230841046,3,FALSE,"ns",3,"mean"
"ns_3_4_4_hum_temp_pm10_no2_without_holiday",867.382045896577,123.577230841046,3,FALSE,"ns",4,"mean"
"ns_3_4_4_hum_temp_pm10_no2_without_holiday",867.382045896577,123.577230841046,3,FALSE,"ns",4,"mean"
"ns_3_5_5_hum_temp_pm10_no2_without_holiday",867.382045896577,123.577230841046,3,FALSE,"ns",5,"mean"
"ns_3_5_5_hum_temp_pm10_no2_without_holiday",867.382045896577,123.577230841046,3,FALSE,"ns",5,"mean"
"ns_3_6_6_hum_temp_pm10_no2_without_holiday",867.382045896577,123.577230841046,3,FALSE,"ns",6,"mean"
"ns_3_6_6_hum_temp_pm10_no2_without_holiday",867.382045896577,123.577230841046,3,FALSE,"ns",6,"mean"
"ns_3_7_7_hum_temp_pm10_no2_without_holiday",867.382045896577,123.577230841046,3,FALSE,"ns",7,"mean"
"ns_3_7_7_hum_temp_pm10_no2_without_holiday",867.382045896577,123.577230841046,3,FALSE,"ns",7,"mean"
"bs_3_2_2_hum_temp_pm10_no2_without_holiday",867.382045896577,123.577230841046,3,FALSE,"bs",2,"mean"
"bs_3_2_2_hum_temp_pm10_no2_without_holiday",867.382045896577,123.577230841046,3,FALSE,"bs",2,"mean"
"bs_3_3_3_hum_temp_pm10_no2_without_holiday",867.382045896577,123.577230841046,3,FALSE,"bs",3,"mean"
"bs_3_3_3_hum_temp_pm10_no2_without_holiday",867.382045896577,123.577230841046,3,FALSE,"bs",3,"mean"
"bs_3_4_4_hum_temp_pm10_no2_without_holiday",867.382045896577,123.577230841046,3,FALSE,"bs",4,"mean"
"bs_3_4_4_hum_temp_pm10_no2_without_holiday",867.382045896577,123.577230841046,3,FALSE,"bs",4,"mean"
"bs_3_5_5_hum_temp_pm10_no2_without_holiday",867.382045896577,123.577230841046,3,FALSE,"bs",5,"mean"
"bs_3_5_5_hum_temp_pm10_no2_without_holiday",867.382045896577,123.577230841046,3,FALSE,"bs",5,"mean"
"bs_3_6_6_hum_temp_pm10_no2_without_holiday",867.382045896577,123.577230841046,3,FALSE,"bs",6,"mean"
"bs_3_6_6_hum_temp_pm10_no2_without_holiday",867.382045896577,123.577230841046,3,FALSE,"bs",6,"mean"
"bs_3_7_7_hum_temp_pm10_no2_without_holiday",867.382045896577,123.577230841046,3,FALSE,"bs",7,"mean"
"bs_3_7_7_hum_temp_pm10_no2_without_holiday",867.382045896577,123.577230841046,3,FALSE,"bs",7,"mean"
"ns_1_2_2_hum_temp_no2_without_holiday",867.419002373468,129.614187317938,1,FALSE,"ns",2,"mix"
"ns_1_2_2_hum_temp_no2_without_holiday",867.419002373468,129.614187317938,1,FALSE,"ns",2,"mix"
"ns_1_3_3_hum_temp_no2_without_holiday",867.419002373468,129.614187317938,1,FALSE,"ns",3,"mix"
"ns_1_3_3_hum_temp_no2_without_holiday",867.419002373468,129.614187317938,1,FALSE,"ns",3,"mix"
"ns_1_4_4_hum_temp_no2_without_holiday",867.419002373468,129.614187317938,1,FALSE,"ns",4,"mix"
"ns_1_4_4_hum_temp_no2_without_holiday",867.419002373468,129.614187317938,1,FALSE,"ns",4,"mix"
"ns_1_5_5_hum_temp_no2_without_holiday",867.419002373468,129.614187317938,1,FALSE,"ns",5,"mix"
"ns_1_5_5_hum_temp_no2_without_holiday",867.419002373468,129.614187317938,1,FALSE,"ns",5,"mix"
"ns_1_6_6_hum_temp_no2_without_holiday",867.419002373468,129.614187317938,1,FALSE,"ns",6,"mix"
"ns_1_6_6_hum_temp_no2_without_holiday",867.419002373468,129.614187317938,1,FALSE,"ns",6,"mix"
"ns_1_7_7_hum_temp_no2_without_holiday",867.419002373468,129.614187317938,1,FALSE,"ns",7,"mix"
"ns_1_7_7_hum_temp_no2_without_holiday",867.419002373468,129.614187317938,1,FALSE,"ns",7,"mix"
"bs_1_2_2_hum_temp_no2_without_holiday",867.419002373468,129.614187317938,1,FALSE,"bs",2,"mix"
"bs_1_2_2_hum_temp_no2_without_holiday",867.419002373468,129.614187317938,1,FALSE,"bs",2,"mix"
"bs_1_3_3_hum_temp_no2_without_holiday",867.419002373468,129.614187317938,1,FALSE,"bs",3,"mix"
"bs_1_3_3_hum_temp_no2_without_holiday",867.419002373468,129.614187317938,1,FALSE,"bs",3,"mix"
